time,x,y,z,vx,vy,vz,ax,ay,az,P1,P2,P3,P4,Pt1,Pt2,Pt3,Pt4,L2_dyn,L3_dyn,Pe1,Pe2,Pe3,Pe4
229.0450000000117,5.02553521905242,3.2939450877466943,0.0,-0.0214764404176226,-0.4995385495704274,0.0,-6.342973021822296e-12,-2.9025393200043936e-12,0.0,1194.953925721832,1194.9539257211231,409.962074278168,409.96207427887686,6.710941732729278e-11,-5.419648500800116e-10,-5.419648500800116e-10,6.710941732729278e-11,-0.14673512846340095,0.17078239608801954,1194.9539257218992,1194.9539257216652,409.96207427870996,409.962074278944
229.1300000000117,5.023709721616913,3.251484311033204,0.0,-0.0214764404177317,-0.4995385495704773,0.0,-1.2830831168783748e-12,-5.871120583164798e-13,0.0,1218.5578714966862,1218.557871496543,386.35812850331376,386.3581285034571,1.7281966969479836e-11,-1.1333349971005593e-10,-1.1333349971005593e-10,1.7281966969479836e-11,-0.15555949526204804,0.17078239608801954,1218.5578714967035,1218.5578714966562,386.3581285034271,386.3581285034744
229.2150000000117,5.021884224181404,3.2090235343197127,0.0,-0.0214764404177526,-0.4995385495704825,0.0,-2.4584092931313673e-13,-6.138880253809688e-14,0.0,1242.1618172716824,1242.161817271655,362.7541827283173,362.7541827283448,8.201294430744708e-12,-1.824450252597736e-11,-1.824450252597736e-11,8.201294430744708e-12,-0.1643838620606954,0.17078239608801954,1242.1618172716906,1242.1618172716733,362.75418272833554,362.754182728353
229.29500000001173,5.020166108947984,3.169060450354074,0.0,-0.0214764404177558,-0.4995385495704829,0.0,-4.0852737859253813e-14,-4.857225732735061e-15,0.0,1264.3772956481723,1264.3772956481678,340.5387043518277,340.5387043518322,1.9110175157651293e-12,-2.705659645640585e-12,-2.705659645640585e-12,1.9110175157651293e-12,-0.17268914845942226,0.17078239608801954,1264.3772956481741,1264.3772956481705,340.5387043518304,340.53870435183416
229.38000000001173,5.018340611512474,3.126599673640583,0.0,-0.021476440417763,-0.4995385495704825,0.0,-8.449123753581154e-14,4.571506571985938e-15,0.0,1287.981241423205,1287.9812414231953,316.93475857679505,316.9347585768045,5.3919870993920896e-12,-4.644088624215191e-12,-4.644088624215191e-12,5.3919870993920896e-12,-0.18151351525806955,0.17078239608801954,1287.9812414232103,1287.9812414232,316.9347585767997,316.9347585768099
229.46000000001172,5.016622496279053,3.0866365896749444,0.0,-0.0214764404177558,-0.4995385495704829,0.0,8.977193988179978e-14,-4.857225732735061e-15,0.0,1310.196719799693,1310.196719799703,294.7192802003068,294.7192802002968,-5.972940615949411e-12,5.178298486073955e-12,5.178298486073955e-12,-5.972940615949411e-12,-0.1898188016567964,0.17078239608801954,1310.196719799699,1310.1967197997083,294.71928020031197,294.71928020030276
229.54000000001176,5.014904381045633,3.0466735057093057,0.0,-0.0214764404177558,-0.4995385495704829,0.0,0.0,0.0,0.0,1332.4121981761969,1332.4121981761969,272.503801823803,272.503801823803,0.0,0.0,0.0,0.0,-0.19812408805552326,0.17078239608801954,1332.4121981761969,1332.4121981761969,272.503801823803,272.503801823803
229.62000000001177,5.013186265812212,3.006710421743667,0.0,-0.0214764404177558,-0.4995385495704829,0.0,0.0,0.0,0.0,1354.6276765526954,1354.6276765526954,250.28832344730438,250.28832344730438,0.0,0.0,0.0,0.0,-0.20642937445425014,0.17078239608801954,1354.6276765526954,1354.6276765526954,250.28832344730438,250.28832344730438
229.70000000001176,5.011468150578792,2.9667473377780285,0.0,-0.0214764404177558,-0.4995385495704829,0.0,0.0,0.0,0.0,1376.843154929194,1376.843154929194,228.072845070806,228.072845070806,0.0,0.0,0.0,0.0,-0.214734660852977,0.17078239608801954,1376.843154929194,1376.843154929194,228.072845070806,228.072845070806
229.7800000000118,5.009750035345371,2.92678425381239,0.0,-0.0214764404177558,-0.4995385495704829,0.0,0.0,0.0,0.0,1399.0586333056926,1399.0586333056926,205.85736669430742,205.85736669430742,0.0,0.0,0.0,0.0,-0.22303994725170384,0.17078239608801954,1399.0586333056926,1399.0586333056926,205.85736669430742,205.85736669430742
