time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
153.55200000000193,2.8083702392570165,3.7632933330528355,0.0,-0.4770897331590196,0.23223655802454002,0.0,0.05079023769616331,-0.02326087319981518,0.0,-0.005087163221055568,0.0023298150518200056,0.0
153.56800000000192,2.800749785023641,3.767003172725343,0.0,-0.47627838958597124,0.23186497953170404,0.0,0.05070897331552193,-0.02322365580224861,0.0,-0.005079023790086068,0.002326087347910566,0.0
153.5840000000019,2.793142291517039,3.770707076654374,0.0,-0.47546834416262174,0.23149399556446348,0.0,0.050627838959343974,-0.0231864979525348,0.0,-0.00507089726112242,0.002322365607113075,0.0
153.6000000000019,2.7855477380000475,3.774405054337119,0.0,-0.47465959481196585,0.2311236051715515,0.0,0.05054683441599317,-0.023149399556998684,0.0,-0.005062783959425277,0.0023186497210073154,0.0
153.6160000000019,2.777966103768683,3.7780971152555716,0.0,-0.4738521394602735,0.23075380740328333,0.0,0.05046595948077215,-0.02311236051676102,0.0,-0.005054683451313768,0.002314940014853939,0.0
153.63200000000188,2.770397368152089,3.7817832688765547,0.0,-0.47304597603714527,0.23038460131144523,0.0,0.050385213945514096,-0.023075380739881468,0.0,-0.00504659595362833,0.0023112360549720767,0.0
153.64800000000187,2.762841510512481,3.785463524651744,0.0,-0.4722411024754847,0.23001598594932227,0.0,0.050304597603786916,-0.023038460132684957,0.0,-0.005038521357948744,0.002307537949781946,0.0
153.66400000000186,2.7552985102450966,3.789137892017693,0.0,-0.4714375167115259,0.22964796037180935,0.0,0.05022411024742379,-0.023001598594557526,0.0,-0.005030459772695228,0.0023038461329644155,0.0
153.68000000000185,2.74776834677814,3.7928063803958563,0.0,-0.47063521668477826,0.2292805236352169,0.0,0.050143751671727355,-0.02296479603702828,0.0,-0.005022410981027348,0.002300159845577965,0.0
153.69600000000185,2.740250999572731,3.796468999192615,0.0,-0.46983420033808176,0.22891367479740965,0.0,0.050063521668530786,-0.0229280523629527,0.0,-0.005014375199785537,0.00229647962972368,0.0
